label,group_idx,mos_mean,mos_min,mos_max,mmd_score
MMD_dinov2_vitb14_L11_g2.8e-05,87,78.91919609818181,78.61859467727272,79.25695136818182,9.766934454091825e-06
MMD_dinov2_vitb14_L11_g2.8e-05,88,79.45154426518181,79.28284742727273,79.62850745318183,1.0229325198451988e-05
MMD_dinov2_vitb14_L11_g2.8e-05,89,79.85865344999999,79.6499864090909,80.02392345454545,9.019370736496057e-06
MMD_dinov2_vitb14_L11_g2.8e-05,90,80.36715078909091,80.13685939999999,80.56802326363636,1.045910994434962e-05
MMD_dinov2_vitb14_L11_g2.8e-05,91,80.88711305727273,80.69563893636364,81.02786977272727,1.0313437087461352e-05
MMD_dinov2_vitb14_L11_g2.8e-05,92,81.56356030636364,81.46314962272727,81.66778405000001,5.913769200560637e-06
MMD_dinov2_vitb14_L11_g2.8e-05,93,82.45250053818182,82.0783984909091,83.04785639090909,7.3112742029479705e-06
MMD_dinov2_vitb14_L11_g2.8e-05,94,83.33674027181817,83.2706767,83.45792123636365,1.0115300028701313e-05
MMD_dinov2_vitb14_L11_g2.8e-05,95,84.9168772,84.18152392727274,85.54109655454546,-1.958023858605884e-06
MMD_dinov2_vitb14_L11_g2.8e-05,96,86.43612606354546,85.8163718359091,87.81027129545454,1.0597835171211045e-05
MMD_dc_ae_L9_g5.0e-06,1,12.623803891545453,10.383351573636363,14.772021149545454,0.13477176427841187
MMD_dc_ae_L9_g5.0e-06,2,16.483207213363638,15.774696462272727,16.977602550909094,0.06991684436798096
MMD_dc_ae_L9_g5.0e-06,3,17.855225954545453,17.128398308636363,18.40435578590909,0.11888647079467773
MMD_dc_ae_L9_g5.0e-06,4,20.865518097181816,18.964998386363636,22.207954510454545,0.11232984066009521
MMD_dc_ae_L9_g5.0e-06,5,23.016297832363637,22.336504287727273,23.859046570909094,0.07323801517486572
MMD_dc_ae_L9_g5.0e-06,6,24.676943607545457,24.108436355454547,25.272293834545454,0.10548317432403564
MMD_dc_ae_L9_g5.0e-06,7,26.206316040454546,25.739496508636364,26.647243233181822,0.09174615144729614
MMD_dc_ae_L9_g5.0e-06,8,27.637551460363635,26.80277036,28.008295531363636,0.061779916286468506
MMD_dc_ae_L9_g5.0e-06,9,28.92851263009091,28.427649107272728,29.867093540909092,0.16191768646240234
MMD_dc_ae_L9_g5.0e-06,10,31.575648575545454,30.946254809545454,32.10326235227273,0.14205461740493774
MMD_dc_ae_L9_g5.0e-06,11,33.540090341181816,32.57260997909091,34.254768114545456,0.08898884057998657
MMD_dc_ae_L9_g5.0e-06,12,36.213817163363636,35.01583384090909,37.183868766818186,0.13088840246200562
MMD_dc_ae_L9_g5.0e-06,13,38.664114203454545,37.586910895,39.50363207727273,0.10744267702102661
MMD_dc_ae_L9_g5.0e-06,14,40.60400495509091,39.72578294681818,41.450596035,0.13309848308563232
MMD_dc_ae_L9_g5.0e-06,15,42.18188632036364,41.606778884545456,42.93479045136364,0.09754854440689087
MMD_dc_ae_L9_g5.0e-06,16,43.784922278909086,42.999259720454546,44.68483293727273,0.07224911451339722
MMD_dc_ae_L9_g5.0e-06,17,45.219106401272725,45.014271393181815,45.44974382363636,0.06465452909469604
MMD_dc_ae_L9_g5.0e-06,18,46.257626772363636,45.87703164136364,46.55172569545454,0.05070984363555908
MMD_dc_ae_L9_g5.0e-06,19,46.95799090581818,46.63784059272727,47.18393024863636,0.10574281215667725
MMD_dc_ae_L9_g5.0e-06,20,47.714600308636356,47.45620903181818,47.997159330454544,0.08022922277450562
MMD_dc_ae_L9_g5.0e-06,21,49.30375251727272,48.745656067727275,50.02686477227273,0.06504756212234497
MMD_dc_ae_L9_g5.0e-06,22,50.32710597245454,50.24467801363637,50.44004938636363,0.09121808409690857
MMD_dc_ae_L9_g5.0e-06,23,50.872099054636365,50.53053583909091,51.255980857727266,0.10919880867004395
MMD_dc_ae_L9_g5.0e-06,24,51.58121081436364,51.47010300409091,51.78909724363636,0.10809865593910217
MMD_dc_ae_L9_g5.0e-06,25,51.956543092181825,51.85205774272727,52.126720309090906,0.10936272144317627
MMD_dc_ae_L9_g5.0e-06,26,52.81584878981819,52.30133809090909,53.02329102272727,0.07971036434173584
MMD_dc_ae_L9_g5.0e-06,27,53.511711584,53.11169118954546,54.35688324090909,0.08826965093612671
MMD_dc_ae_L9_g5.0e-06,28,54.59851262427272,54.43010616227273,54.72388539863636,0.13425865769386292
MMD_dc_ae_L9_g5.0e-06,29,55.56896742418182,55.23867115454546,55.82518654818182,0.0679582953453064
MMD_dc_ae_L9_g5.0e-06,30,56.35413947490908,56.236087309090905,56.4284854,0.08081549406051636
MMD_dc_ae_L9_g5.0e-06,31,56.737218711727266,56.43083487727272,56.87784920000001,0.14652535319328308
MMD_dc_ae_L9_g5.0e-06,32,56.97399885154546,56.88495511818182,57.06027285454545,0.15474218130111694
MMD_dc_ae_L9_g5.0e-06,33,57.36445707399999,57.08577673045454,57.715692645,0.12951737642288208
