layer,layer_name,gamma,spearman_rho,pval,strict_mono,kendall_tau
15,conv_norm_out,9.353431520292377e-07,0.5436800831185498,0.0,0.503,0.81
15,conv_norm_out,9.5275004724273e-07,0.5436994830385589,0.0,0.503,0.81
15,conv_norm_out,9.704808877380307e-07,0.5437088890271649,0.0,0.503,0.81
15,conv_norm_out,9.885417021919574e-07,0.5437242718622065,0.0,0.503,0.81
15,conv_norm_out,1.0069386314760271e-06,0.5437401445299599,0.0,0.503,0.81
15,conv_norm_out,1.0256779307444208e-06,0.5437615040417952,0.0,0.503,0.8098
15,conv_norm_out,1.0447659715608053e-06,0.5437755641132004,0.0,0.503,0.8098
15,conv_norm_out,1.0642092440647247e-06,0.5437924656058151,0.0,0.503,0.8098
15,conv_norm_out,1.084014359178331e-06,0.5438062807412927,0.0,0.503,0.8098
15,conv_norm_out,1.10418805085416e-06,0.5438154908229105,0.0,0.503,0.8098
15,conv_norm_out,1.1247371783647508e-06,0.5438253867877736,0.0,0.503,0.8098
15,conv_norm_out,1.1456687286348725e-06,0.5438434150195909,0.0,0.503,0.8098
15,conv_norm_out,1.1669898186171475e-06,0.5438644316159008,0.0,0.503,0.8098
15,conv_norm_out,1.1887076977119033e-06,0.54388059830074,0.0,0.503,0.8098
15,conv_norm_out,1.2108297502320394e-06,0.543894266427673,0.0,0.503,0.8098
15,conv_norm_out,1.2333634979137747e-06,0.5439153320137763,0.0,0.503,0.8098
15,conv_norm_out,1.2563166024741214e-06,0.5439347809757784,0.0,0.503,0.8098
15,conv_norm_out,1.2796968682159416e-06,0.5439503597178004,0.0,0.503,0.8098
15,conv_norm_out,1.303512244681509e-06,0.543976128376522,0.0,0.503,0.8098
15,conv_norm_out,1.327770829355429e-06,0.5439913152001766,0.0,0.503,0.8098
15,conv_norm_out,1.352480870417874e-06,0.5440111560674914,0.0,0.503,0.8098
15,conv_norm_out,1.377650769549055e-06,0.5440293803107137,0.0,0.503,0.8098
15,conv_norm_out,1.4032890847858731e-06,0.5440618115163889,0.0,0.503,0.8098
15,conv_norm_out,1.4294045334317611e-06,0.5440848857363452,0.0,0.503,0.8098
15,conv_norm_out,1.4560059950206485e-06,0.5441184926840569,0.0,0.503,0.8098
15,conv_norm_out,1.483102514336103e-06,0.5441304952362734,0.0,0.504,0.81
15,conv_norm_out,1.5107033044866557e-06,0.5441464659227773,0.0,0.504,0.81
15,conv_norm_out,1.5388177500383465e-06,0.544174341077431,0.0,0.504,0.81
15,conv_norm_out,1.567455410205595e-06,0.5441960925076015,0.0,0.504,0.81
15,conv_norm_out,1.596626022101425e-06,0.5442184318936861,0.0,0.504,0.81
15,conv_norm_out,1.6263395040481906e-06,0.544244298518951,0.0,0.504,0.81
15,conv_norm_out,1.6566059589499152e-06,0.5442632085801453,0.0,0.504,0.81
15,conv_norm_out,1.6874356777273756e-06,0.544296178751935,0.0,0.504,0.81
15,conv_norm_out,1.7188391428171457e-06,0.5443138150392481,0.0,0.504,0.8102
15,conv_norm_out,1.7508270317357268e-06,0.5443416412563497,0.0,0.504,0.8102
15,conv_norm_out,1.7834102207100063e-06,0.5443552114167332,0.0,0.504,0.8102
15,conv_norm_out,1.8165997883753285e-06,0.5443768648934294,0.0,0.504,0.8102
15,conv_norm_out,1.850407019542302e-06,0.5444031724529921,0.0,0.504,0.8102
15,conv_norm_out,1.8848434090337953e-06,0.5444285000990449,0.0,0.504,0.81
15,conv_norm_out,1.919920665593287e-06,0.5444518682708589,0.0,0.504,0.81
15,conv_norm_out,1.955650715865947e-06,0.5444821929414156,0.0,0.504,0.81
15,conv_norm_out,1.992045708453871e-06,0.5445092843377186,0.0,0.504,0.81
15,conv_norm_out,2.029118018046678e-06,0.5445431362343688,0.0,0.504,0.81
15,conv_norm_out,2.066880249629082e-06,0.5445883048784107,0.0,0.504,0.81
15,conv_norm_out,2.1053452427667084e-06,0.5446151512865318,0.0,0.505,0.8102
15,conv_norm_out,2.144526075971665e-06,0.5446415077705516,0.0,0.505,0.8102
15,conv_norm_out,2.1844360711494283e-06,0.5446756536713236,0.0,0.506,0.8104
15,conv_norm_out,2.2250887981283694e-06,0.5447136207238803,0.0,0.507,0.8108
15,conv_norm_out,2.266498079273693e-06,0.5447489423797525,0.0,0.507,0.811
15,conv_norm_out,2.308677994187172e-06,0.5447977362033318,0.0,0.507,0.811
15,conv_norm_out,2.351642884494346e-06,0.5448268361420587,0.0,0.507,0.811
15,conv_norm_out,2.3954073587208794e-06,0.5448605901113902,0.0,0.507,0.811
15,conv_norm_out,2.43998629725955e-06,0.5448934622643966,0.0,0.508,0.8112
15,conv_norm_out,2.4853948574297983e-06,0.5449336339231395,0.0,0.508,0.8114
15,conv_norm_out,2.531648478631358e-06,0.5449669469973892,0.0,0.507,0.8112
15,conv_norm_out,2.5787628875937984e-06,0.545001876682583,0.0,0.507,0.8114
15,conv_norm_out,2.6267541037238384e-06,0.5450444977918799,0.0,0.506,0.8112
15,conv_norm_out,2.6756384445520452e-06,0.5450775169142731,0.0,0.507,0.8114
15,conv_norm_out,2.725432531281028e-06,0.5451138183791525,0.0,0.507,0.8114
15,conv_norm_out,2.776153294436804e-06,0.5451612894913194,0.0,0.509,0.8122
15,conv_norm_out,2.827817979625338e-06,0.5452014611239063,0.0,0.509,0.8122
15,conv_norm_out,2.880444153396298e-06,0.5452575054503448,0.0,0.509,0.8122
15,conv_norm_out,2.934049709215787e-06,0.5453032619327446,0.0,0.509,0.8122
15,conv_norm_out,2.9886528735503824e-06,0.5453474997183873,0.0,0.509,0.8122
15,conv_norm_out,3.0442722120643057e-06,0.5453790001309334,0.0,0.509,0.8122
15,conv_norm_out,3.1009266359319234e-06,0.5454231399500724,0.0,0.509,0.8122
15,conv_norm_out,3.158635408267819e-06,0.5454801150695403,0.0,0.51,0.8128
15,conv_norm_out,3.2174181506763714e-06,0.5455246468070484,0.0,0.51,0.8126
15,conv_norm_out,3.277294849923382e-06,0.545564328541677,0.0,0.511,0.8128
15,conv_norm_out,3.3382858647317643e-06,0.5456154248725464,0.0,0.511,0.8128
15,conv_norm_out,3.4004119327037024e-06,0.5456604465080149,0.0,0.511,0.8128
15,conv_norm_out,3.4636941773717343e-06,0.5457170297353034,0.0,0.512,0.813
15,conv_norm_out,3.5281541153808832e-06,0.5457726331404809,0.0,0.512,0.813
15,conv_norm_out,3.5938136638046257e-06,0.5458186345718711,0.0,0.512,0.813
15,conv_norm_out,3.660695147596906e-06,0.5458642440717961,0.0,0.512,0.813
15,conv_norm_out,3.72882130718283e-06,0.5459006924667978,0.0,0.512,0.813
15,conv_norm_out,3.7982153061907363e-06,0.5459552180964612,0.0,0.512,0.813
15,conv_norm_out,3.868900739327975e-06,0.546012683166289,0.0,0.512,0.8132
15,conv_norm_out,3.9409016404034476e-06,0.5460593704024074,0.0,0.512,0.8132
15,conv_norm_out,4.014242490499326e-06,0.5461083602113493,0.0,0.511,0.813
15,conv_norm_out,4.088948226294856e-06,0.5461676868541074,0.0,0.511,0.8126
15,conv_norm_out,4.1650442485451855e-06,0.5462184402957034,0.0,0.511,0.813
15,conv_norm_out,4.242556430717777e-06,0.5462821760331993,0.0,0.511,0.813
15,conv_norm_out,4.321511127789762e-06,0.5463362117517855,0.0,0.511,0.813
15,conv_norm_out,4.401935185208879e-06,0.5463998494965773,0.0,0.511,0.813
15,conv_norm_out,4.483855948021182e-06,0.5464623604760648,0.0,0.511,0.813
15,conv_norm_out,4.567301270168747e-06,0.5465329547718655,0.0,0.511,0.813
15,conv_norm_out,4.652299523960189e-06,0.5465952208023738,0.0,0.51,0.8128
15,conv_norm_out,4.738879609717651e-06,0.5466700282337364,0.0,0.51,0.8128
15,conv_norm_out,4.827070965603188e-06,0.5467308245441281,0.0,0.51,0.8128
15,conv_norm_out,4.916903577628021e-06,0.5468026435848229,0.0,0.51,0.8136
15,conv_norm_out,5.008407989848212e-06,0.5468641747683922,0.0,0.51,0.8136
15,conv_norm_out,5.101615314749834e-06,0.546933936237662,0.0,0.51,0.8136
15,conv_norm_out,5.1965572438276574e-06,0.5470130547710644,0.0,0.51,0.814
15,conv_norm_out,5.293266058360567e-06,0.5470723324371566,0.0,0.51,0.814
15,conv_norm_out,5.391774640387494e-06,0.5471677155827848,0.0,0.51,0.814
15,conv_norm_out,5.492116483887789e-06,0.5472408083319089,0.0,0.511,0.8144
15,conv_norm_out,5.594325706169378e-06,0.5473345258244805,0.0,0.511,0.8144
15,conv_norm_out,5.698437059469136e-06,0.5474145261348078,0.0,0.512,0.8146
15,conv_norm_out,5.804485942768984e-06,0.5475058431668056,0.0,0.512,0.8148
15,conv_norm_out,5.912508413831869e-06,0.5475894197059404,0.0,0.512,0.8148
15,conv_norm_out,6.022541201461928e-06,0.5476788260964843,0.0,0.512,0.8152
15,conv_norm_out,6.134621717992506e-06,0.5477629416022285,0.0,0.511,0.815
15,conv_norm_out,6.248788072006888e-06,0.5478666040102238,0.0,0.512,0.8152
15,conv_norm_out,6.365079081295578e-06,0.5479647795347827,0.0,0.512,0.8152
15,conv_norm_out,6.483534286054714e-06,0.5480650616731675,0.0,0.512,0.8152
15,conv_norm_out,6.604193962330305e-06,0.5481677932487298,0.0,0.512,0.8152
15,conv_norm_out,6.727099135712336e-06,0.5482708188025327,0.0,0.512,0.8154
15,conv_norm_out,6.852291595284057e-06,0.548360372201967,0.0,0.511,0.815
15,conv_norm_out,6.979813907830667e-06,0.5484584987498765,0.0,0.511,0.815
15,conv_norm_out,7.109709432312424e-06,0.5485637777948084,0.0,0.512,0.815
15,conv_norm_out,7.242022334607315e-06,0.5486842927057407,0.0,0.512,0.8154
15,conv_norm_out,7.376797602527731e-06,0.5487902086575182,0.0,0.512,0.8152
15,conv_norm_out,7.514081061116962e-06,0.5488822115336277,0.0,0.513,0.8154
15,conv_norm_out,7.653919388230155e-06,0.5490000320058106,0.0,0.513,0.8155
15,conv_norm_out,7.796360130405221e-06,0.5491269646722802,0.0,0.513,0.816
15,conv_norm_out,7.94145171902934e-06,0.549236555122424,0.0,0.513,0.8162
15,conv_norm_out,8.089243486805938e-06,0.5493604011550085,0.0,0.515,0.8165
15,conv_norm_out,8.239785684528512e-06,0.5495028636923925,0.0,0.515,0.8166
15,conv_norm_out,8.393129498166374e-06,0.5496209290081359,0.0,0.515,0.8166
15,conv_norm_out,8.549327066268366e-06,0.5497367902711918,0.0,0.514,0.8167
15,conv_norm_out,8.708431497690725e-06,0.549854464090882,0.0,0.513,0.8164
15,conv_norm_out,8.870496889654403e-06,0.5499790456171396,0.0,0.512,0.8166
15,conv_norm_out,9.035578346138921e-06,0.5501274362901051,0.0,0.512,0.8165
15,conv_norm_out,9.20373199661823e-06,0.5502750914957322,0.0,0.513,0.8167
15,conv_norm_out,9.37501501514529e-06,0.5504165747928486,0.0,0.513,0.8168
15,conv_norm_out,9.549485639791967e-06,0.5505723133546466,0.0,0.514,0.817
15,conv_norm_out,9.727203192450538e-06,0.5507256024398574,0.0,0.516,0.8178
15,conv_norm_out,9.908228099003787e-06,0.5508917767405054,0.0,0.518,0.8189
15,conv_norm_out,1.0092621909870484e-05,0.5510338960995524,0.0,0.518,0.8193
15,conv_norm_out,1.0280447320933097e-05,0.5511931139954205,0.0,0.518,0.8195
15,conv_norm_out,1.0471768194855202e-05,0.5513288648664402,0.0,0.518,0.8197
15,conv_norm_out,1.0666649582795388e-05,0.5514849952016071,0.0,0.519,0.8203
15,conv_norm_out,1.0865157746525373e-05,0.5516650817456615,0.0,0.519,0.8205
15,conv_norm_out,1.1067360180959745e-05,0.5518404162132905,0.0,0.519,0.8207
15,conv_norm_out,1.1273325637104872e-05,0.5520262847457299,0.0,0.518,0.8213
15,conv_norm_out,1.148312414543511e-05,0.5521934869870576,0.0,0.517,0.8213
15,conv_norm_out,1.1696827039703846e-05,0.5523633849796428,0.0,0.519,0.8222
15,conv_norm_out,1.1914506981197747e-05,0.5525552780391103,0.0,0.52,0.8228
15,conv_norm_out,1.2136237983442418e-05,0.5527527069721347,0.0,0.522,0.8234
15,conv_norm_out,1.2362095437367691e-05,0.5529322056794801,0.0,0.523,0.8236
15,conv_norm_out,1.259215613694151e-05,0.5531300281638054,0.0,0.523,0.8238
15,conv_norm_out,1.28264983052806e-05,0.5533281922233667,0.0,0.526,0.8248
15,conv_norm_out,1.3065201621247199e-05,0.5535326772821387,0.0,0.526,0.8253
15,conv_norm_out,1.330834724654076e-05,0.5537571509102631,0.0,0.526,0.8253
15,conv_norm_out,1.355601785329369e-05,0.5539799098708206,0.0,0.526,0.8253
15,conv_norm_out,1.3808297652180924e-05,0.5542037939892046,0.0,0.528,0.8259
15,conv_norm_out,1.4065272421052364e-05,0.5544290981470003,0.0,0.527,0.826
15,conv_norm_out,1.4327029534098295e-05,0.5546476449209085,0.0,0.528,0.826
15,conv_norm_out,1.4593657991557576e-05,0.5548895628141052,0.0,0.529,0.8264
15,conv_norm_out,1.4865248449978572e-05,0.5551223157700772,0.0,0.528,0.8263
15,conv_norm_out,1.514189325304352e-05,0.5553756529340862,0.0,0.529,0.8267
15,conv_norm_out,1.5423686462966275e-05,0.5556284070977567,0.0,0.529,0.8266
15,conv_norm_out,1.5710723892474488e-05,0.5558697891580261,0.0,0.529,0.8267
15,conv_norm_out,1.6003103137387017e-05,0.5561310301016588,0.0,0.531,0.8276
15,conv_norm_out,1.630092360979741e-05,0.5563931837700148,0.0,0.532,0.828
15,conv_norm_out,1.6604286571875295e-05,0.556642737728013,0.0,0.533,0.8284
15,conv_norm_out,1.691329517029647e-05,0.5569205853571635,0.0,0.534,0.8284
15,conv_norm_out,1.7228054471313922e-05,0.5572067729570966,0.0,0.533,0.828
15,conv_norm_out,1.754867149648152e-05,0.5575013419446186,0.0,0.534,0.8283
15,conv_norm_out,1.7875255259042355e-05,0.5577990126957721,0.0,0.533,0.8281
15,conv_norm_out,1.8207916800994626e-05,0.5580989121410288,0.0,0.533,0.8279
15,conv_norm_out,1.8546769230846977e-05,0.5584304313103788,0.0,0.534,0.8285
15,conv_norm_out,1.8891927762076646e-05,0.5587784582496673,0.0,0.533,0.8287
15,conv_norm_out,1.924350975230332e-05,0.5591058048336575,0.0,0.533,0.8286
15,conv_norm_out,1.9601634743191856e-05,0.5594557771221552,0.0,0.532,0.829
15,conv_norm_out,1.9966424501097934e-05,0.5598355043073087,0.0,0.533,0.8302
15,conv_norm_out,2.03380030584698e-05,0.56021062960581,0.0,0.532,0.8301
15,conv_norm_out,2.071649675602067e-05,0.5605823977316541,0.0,0.533,0.8307
15,conv_norm_out,2.1102034285685967e-05,0.5609946934141745,0.0,0.532,0.8316
15,conv_norm_out,2.1494746734379807e-05,0.5613927405697374,0.0,0.536,0.8322
15,conv_norm_out,2.189476762856621e-05,0.5618203568093514,0.0,0.535,0.8335
15,conv_norm_out,2.2302232979659363e-05,0.5622720150886884,0.0,0.535,0.8342
15,conv_norm_out,2.2717281330269027e-05,0.5626935894792613,0.0,0.535,0.8342
15,conv_norm_out,2.314005380130654e-05,0.563142933853731,0.0,0.533,0.8344
15,conv_norm_out,2.3570694139967276e-05,0.563635476369205,0.0,0.533,0.8361
15,conv_norm_out,2.4009348768606518e-05,0.5641204644882298,0.0,0.536,0.8376
15,conv_norm_out,2.445616683452444e-05,0.5645915569690935,0.0,0.536,0.838
15,conv_norm_out,2.491130026067791e-05,0.5651029725618862,0.0,0.535,0.8391
15,conv_norm_out,2.5374903797335716e-05,0.5656114846493014,0.0,0.537,0.8404
15,conv_norm_out,2.584713507469564e-05,0.5662144207082528,0.0,0.535,0.8423
15,conv_norm_out,2.63281546564802e-05,0.5668277762209272,0.0,0.535,0.8441
15,conv_norm_out,2.6818126094530128e-05,0.5675387898014663,0.0,0.537,0.8468
15,conv_norm_out,2.731721598441379e-05,0.5682182596482638,0.0,0.539,0.8487
15,conv_norm_out,2.782559402207126e-05,0.5688208127021358,0.0,0.539,0.8505
15,conv_norm_out,2.8343433061513092e-05,0.56945856267755,0.0,0.539,0.8521
15,conv_norm_out,2.8870909173592348e-05,0.5701992245972015,0.0,0.54,0.8539
15,conv_norm_out,2.9408201705870607e-05,0.5708071112014929,0.0,0.541,0.8551
15,conv_norm_out,2.9955493343598162e-05,0.5713270994397984,0.0,0.54,0.8552
15,conv_norm_out,3.051297017182871e-05,0.5719273402304942,0.0,0.543,0.8563
15,conv_norm_out,3.1080821738690636e-05,0.5724883714599287,0.0,0.542,0.8568
15,conv_norm_out,3.165924111983521e-05,0.5729656440847153,0.0,0.542,0.8562
15,conv_norm_out,3.224842498408439e-05,0.5734678217920028,0.0,0.54,0.8559
15,conv_norm_out,3.284857366030047e-05,0.5739810078511819,0.0,0.541,0.8565
15,conv_norm_out,3.345989120549975e-05,0.5744932425417492,0.0,0.544,0.8577
15,conv_norm_out,3.408258547423452e-05,0.5749896058223286,0.0,0.545,0.8577
15,conv_norm_out,3.4716868189265594e-05,0.5755246674464444,0.0,0.545,0.8573
15,conv_norm_out,3.536295501355039e-05,0.5760420373902517,0.0,0.546,0.8581
15,conv_norm_out,3.602106562357074e-05,0.5765308391076499,0.0,0.545,0.8582
15,conv_norm_out,3.669142378402494e-05,0.5770166666656371,0.0,0.545,0.858
15,conv_norm_out,3.7374257423910643e-05,0.5774867801585569,0.0,0.543,0.8577
15,conv_norm_out,3.806979871402284e-05,0.5779508561258546,0.0,0.544,0.8577
15,conv_norm_out,3.877828414589453e-05,0.5784324216941654,0.0,0.544,0.857
15,conv_norm_out,3.949995461220647e-05,0.5787611888897509,0.0,0.545,0.8566
15,conv_norm_out,4.023505548869293e-05,0.5792744932710862,0.0,0.542,0.8566
15,conv_norm_out,4.098383671757261e-05,0.5797041598167488,0.0,0.541,0.8567
15,conv_norm_out,4.174655289253135e-05,0.5799484540233372,0.0,0.542,0.8564
15,conv_norm_out,4.252346334528678e-05,0.5800817117881233,0.0,0.542,0.8559
15,conv_norm_out,4.331483223376403e-05,0.5803728574355378,0.0,0.541,0.8554
15,conv_norm_out,4.41209286319119e-05,0.5806380993311965,0.0,0.541,0.8542
15,conv_norm_out,4.494202662119142e-05,0.5810222432906621,0.0,0.539,0.8549
15,conv_norm_out,4.577840538376616e-05,0.5812021922101739,0.0,0.537,0.8533
15,conv_norm_out,4.6630349297427265e-05,0.5814201717302654,0.0,0.536,0.8525
15,conv_norm_out,4.7498148032285043e-05,0.5814938706176845,0.0,0.534,0.8501
15,conv_norm_out,4.838209664925957e-05,0.5819813538701428,0.0,0.534,0.8504
15,conv_norm_out,4.9282495700405135e-05,0.5823274569895293,0.0,0.535,0.8493
15,conv_norm_out,5.0199651331100794e-05,0.582644557333864,0.0,0.534,0.8487
15,conv_norm_out,5.113387538414321e-05,0.5826672679176061,0.0,0.533,0.8457
15,conv_norm_out,5.2085485505776655e-05,0.5829374665257414,0.0,0.533,0.8446
15,conv_norm_out,5.305480525369574e-05,0.5829296956370599,0.0,0.531,0.8412
15,conv_norm_out,5.404216420705915e-05,0.5832422181130664,0.0,0.524,0.8396
15,conv_norm_out,5.5047898078549675e-05,0.5836619022095894,0.0,0.518,0.8378
15,conv_norm_out,5.607234882852027e-05,0.5837384229837865,0.0,0.517,0.8368
15,conv_norm_out,5.711586478126435e-05,0.5836862525633562,0.0,0.513,0.8341
15,conv_norm_out,5.8178800743449355e-05,0.5836869975929718,0.0,0.509,0.8324
15,conv_norm_out,5.926151812475552e-05,0.5841208709531137,0.0,0.504,0.8311
15,conv_norm_out,6.0364385060758635e-05,0.5840142482227334,0.0,0.502,0.8292
15,conv_norm_out,6.148777653810017e-05,0.584777660143934,0.0,0.498,0.8283
15,conv_norm_out,6.263207452198692e-05,0.5845428690039149,0.0,0.497,0.8252
15,conv_norm_out,6.379766808606283e-05,0.5844906442802135,0.0,0.49,0.8214
15,conv_norm_out,6.498495354469889e-05,0.5851136051544126,0.0,0.482,0.8183
15,conv_norm_out,6.619433458774387e-05,0.5855843065192342,0.0,0.476,0.8146
15,conv_norm_out,6.742622241778336e-05,0.5855601990765957,0.0,0.473,0.8108
15,conv_norm_out,6.868103588995308e-05,0.585596486979715,0.0,0.464,0.8055
15,conv_norm_out,6.995920165435375e-05,0.5860503049383391,0.0,0.454,0.801
15,conv_norm_out,7.126115430111745e-05,0.5867745689984385,0.0,0.45,0.7985
15,conv_norm_out,7.258733650817246e-05,0.5871626475398066,0.0,0.439,0.7939
15,conv_norm_out,7.393819919175873e-05,0.5877690294809562,0.0,0.432,0.7911
15,conv_norm_out,7.531420165974376e-05,0.5867858597172223,0.0,0.425,0.7847
15,conv_norm_out,7.671581176779303e-05,0.585632438994072,0.0,0.419,0.7786
15,conv_norm_out,7.814350607844543e-05,0.5846205057800657,0.0,0.412,0.7716
15,conv_norm_out,7.959777002314978e-05,0.5849745612755423,0.0,0.403,0.7678
15,conv_norm_out,8.107909806731695e-05,0.5827864454416601,0.0,0.392,0.7596
15,conv_norm_out,8.258799387844272e-05,0.5825669751815618,0.0,0.384,0.7548
15,conv_norm_out,8.412497049736118e-05,0.5811952887307216,0.0,0.368,0.7464
15,conv_norm_out,8.569055051268347e-05,0.5813771584913321,0.0,0.356,0.7406
15,conv_norm_out,8.728526623848371e-05,0.5794077648418093,0.0,0.347,0.7313
15,conv_norm_out,8.890965989529168e-05,0.5782993090531581,0.0,0.333,0.725
15,conv_norm_out,9.056428379445294e-05,0.5791090694377342,0.0,0.319,0.716
15,conv_norm_out,9.224970052592174e-05,0.5778210315679744,0.0,0.307,0.7078
15,conv_norm_out,9.39664831495469e-05,0.5727141118861522,0.0,0.296,0.6959
15,conv_norm_out,9.571521538991856e-05,0.5702836849805546,0.0,0.282,0.688
15,conv_norm_out,9.749649183484096e-05,0.5683246598268746,0.0,0.27,0.6758
15,conv_norm_out,9.9310918137498e-05,0.567964768756284,0.0,0.261,0.6682
15,conv_norm_out,0.00010115911122238297,0.5661844095334673,0.0,0.246,0.6558
15,conv_norm_out,0.00010304169949505875,0.5625287517379358,0.0,0.236,0.6474
15,conv_norm_out,0.00010495932305582266,0.5572628417579346,0.0,0.22,0.6329
15,conv_norm_out,0.00010691263391734771,0.5542553525711024,0.0,0.203,0.6198
15,conv_norm_out,0.00010890229622637306,0.5479841624716114,0.0,0.184,0.6038
15,conv_norm_out,0.00011092898648952228,0.5448391578675045,0.0,0.165,0.5904
15,conv_norm_out,0.00011299339380332217,0.536338818329189,0.0,0.155,0.5727
15,conv_norm_out,0.00011509622008850311,0.5287075616102297,0.0,0.152,0.5586
15,conv_norm_out,0.00011723818032865997,0.5244673701699016,0.0,0.135,0.5431
15,conv_norm_out,0.00011942000281335325,0.5219915283305471,0.0,0.116,0.5286
15,conv_norm_out,0.0001216424293857368,0.511752271875875,0.0,0.109,0.5108
15,conv_norm_out,0.00012390621569479155,0.50569128801127,0.0,0.104,0.4955
15,conv_norm_out,0.0001262121314522546,0.4954963553768433,4.0154201072933213e-308,0.094,0.4772
15,conv_norm_out,0.00012856096069432965,0.4862953609996479,3.38100857472857e-295,0.086,0.4565
15,conv_norm_out,0.00013095350204826676,0.4801973798023271,7.583882503730728e-287,0.076,0.4378
15,conv_norm_out,0.00013339056900390586,0.47440098574769596,4.594015307074181e-279,0.067,0.4221
15,conv_norm_out,0.0001358729901902709,0.46419207157883136,1.0206242825683853e-265,0.055,0.4011
15,conv_norm_out,0.00013840160965731301,0.4614919883499091,2.907814650684527e-262,0.049,0.3878
15,conv_norm_out,0.00014097728716289676,0.4524838371466796,5.84391161631673e-251,0.046,0.3673
15,conv_norm_out,0.00014360089846512608,0.4450097069705055,7.76288028861465e-242,0.041,0.3526
15,conv_norm_out,0.000146273335620113,0.4319983707433274,1.7243741165532464e-226,0.039,0.3313
15,conv_norm_out,0.00014899550728528536,0.42026426140643536,3.2439669316740506e-213,0.029,0.3128
15,conv_norm_out,0.00015176833902834038,0.41116071178008995,2.8291041749149824e-203,0.027,0.2899
15,conv_norm_out,0.00015459277364194784,0.3993376935327776,8.099360801392916e-191,0.025,0.2697
15,conv_norm_out,0.00015746977146430867,0.3906707713617033,5.284416405874171e-182,0.021,0.2547
15,conv_norm_out,0.000160400310705682,0.38203832678654287,1.7478076636959587e-173,0.019,0.2393
15,conv_norm_out,0.00016338538778098603,0.3721779493193951,4.6077286327975394e-164,0.02,0.224
15,conv_norm_out,0.0001664260176485902,0.3563266852173764,1.3601115425246023e-149,0.02,0.2065
15,conv_norm_out,0.00016952323415541214,0.3443007770064777,3.737096519176058e-139,0.015,0.1906
15,conv_norm_out,0.0001726780903884356,0.3215847100582581,1.1707563320938468e-120,0.012,0.1692
15,conv_norm_out,0.00017589165903277327,0.3047486733826814,6.050494030344697e-108,0.013,0.1517
15,conv_norm_out,0.00017916503273638994,0.29305516440830903,1.349264307687633e-99,0.01,0.1411
15,conv_norm_out,0.00018249932448161505,0.2817086579487108,7.286221682464886e-92,0.007,0.1275
15,conv_norm_out,0.00018589566796356884,0.27145010473490727,3.528104584643189e-85,0.005,0.1173
15,conv_norm_out,0.00018935521797562954,0.26196825133995305,2.969351101840563e-79,0.003,0.1072
15,conv_norm_out,0.00019287915080207777,0.25541828156032065,2.6630257495816323e-75,0.003,0.0997
15,conv_norm_out,0.00019646866461804445,0.24869513298513524,2.31646477457277e-71,0.003,0.0904
15,conv_norm_out,0.00020012497989690348,0.23567758327917063,4.5495528504112256e-64,0.002,0.0814
15,conv_norm_out,0.00020384933982524643,0.22886385142767174,2.0036808321740068e-60,0.002,0.0753
15,conv_norm_out,0.00020764301072557747,0.2203538414830989,4.871026676836461e-56,0.002,0.0701
15,conv_norm_out,0.00021150728248687948,0.2077515382425464,7.0752543773709475e-50,0.002,0.0614
15,conv_norm_out,0.00021544346900318823,0.19492685304252955,5.235461606847816e-44,0.001,0.054
15,conv_norm_out,0.00021945290862033113,0.18645762025413062,2.376608009576076e-40,0.001,0.0503
15,conv_norm_out,0.00022353696459097966,0.17353189775969005,4.2281845913841044e-35,0.001,0.0443
15,conv_norm_out,0.000227697025538168,0.1537854641146219,7.697428917290109e-28,0.001,0.0366
15,conv_norm_out,0.00023193450592744275,0.14175099823058118,7.369524054623828e-24,0.001,0.032
15,conv_norm_out,0.0002362508465477945,0.13428734333960346,1.4788136440912194e-21,0.001,0.0296
15,conv_norm_out,0.00024064751500154217,0.1234731255233553,1.9142154299130693e-18,0.001,0.0263
15,conv_norm_out,0.000245126006203334,0.12236734152647104,3.8491268084325645e-18,0.001,0.0255
15,conv_norm_out,0.00024968784288843267,0.11861321463095136,3.934182010964808e-17,0.001,0.0233
15,conv_norm_out,0.00025433457613046484,0.11874665551591591,3.626709007165077e-17,0.001,0.0225
15,conv_norm_out,0.0002590677858688006,0.11861868535961739,3.921085495527535e-17,0.001,0.0214
15,conv_norm_out,0.0002638890814457513,0.11861868575331473,3.921084554594433e-17,0.001,0.0214
15,conv_norm_out,0.00026880010215376074,0.11861611301608672,3.927238129853517e-17,0.001,0.0214
15,conv_norm_out,0.00027380251779278577,0.11828451552312613,4.8055200659246905e-17,0.001,0.0211
15,conv_norm_out,0.000278898029238044,0.11795274995686635,5.877491595815004e-17,0.001,0.0208
15,conv_norm_out,0.0002840883690183301,0.12023545391446404,1.4537972248589644e-17,0.0,0.0206
15,conv_norm_out,0.00028937530190509535,0.11697698820630893,1.0591864185113154e-16,0.0,0.0199
15,conv_norm_out,0.00029476062551248586,0.11499198470950811,3.4574110267271357e-16,0.0,0.0192
15,conv_norm_out,0.00030024617090855494,0.11573042639154257,2.2317555018061643e-16,0.0,0.0186
15,conv_norm_out,0.00030583380323784314,0.11573712817404695,2.2228785787680104e-16,0.0,0.0186
15,conv_norm_out,0.0003115254223555485,0.11373671565594694,7.229684655352033e-16,0.0,0.0179
15,conv_norm_out,0.00031732296347349796,0.10995013239928303,6.372291458432267e-15,0.0,0.0169
