label,group_idx,score_mean,score_min,score_max,mmd_score
GramMMD_dinov2_vitb14_L3_g1.0e-06,41,0.18831667304039001,0.18823456764221191,0.18839764595031738,-0.00038230419158935547
GramMMD_dinov2_vitb14_L3_g1.0e-06,42,0.18847502768039703,0.18840573728084564,0.18854765594005585,-0.002141714096069336
GramMMD_dinov2_vitb14_L3_g1.0e-06,43,0.1886262446641922,0.1885480433702469,0.18870799243450165,-0.002765059471130371
GramMMD_dinov2_vitb14_L3_g1.0e-06,44,0.18878479301929474,0.18871377408504486,0.1888708919286728,-0.0022051334381103516
GramMMD_dinov2_vitb14_L3_g1.0e-06,45,0.18892806768417358,0.18887323141098022,0.18898169696331024,0.0007456541061401367
GramMMD_dinov2_vitb14_L3_g1.0e-06,46,0.18904954195022583,0.18898269534111023,0.1891060471534729,-0.004308581352233887
GramMMD_dinov2_vitb14_L3_g1.0e-06,47,0.18918582797050476,0.1891084909439087,0.18925991654396057,0.0038677453994750977
GramMMD_dinov2_vitb14_L3_g1.0e-06,48,0.18932804465293884,0.1892746090888977,0.18941450119018555,-0.00496828556060791
GramMMD_dinov2_vitb14_L3_g1.0e-06,49,0.18948984146118164,0.18942806124687195,0.18956530094146729,-0.0006564855575561523
GramMMD_dinov2_vitb14_L3_g1.0e-06,50,0.18964704871177673,0.18957054615020752,0.18970221281051636,0.009936094284057617
GramMMD_dinov2_vitb14_L3_g1.0e-06,51,0.18977466225624084,0.1897060126066208,0.1898575872182846,0.0025038719177246094
GramMMD_dinov2_vitb14_L3_g1.0e-06,52,0.18994934856891632,0.189860999584198,0.19003495573997498,-0.0036563873291015625
GramMMD_dinov2_vitb14_L3_g1.0e-06,53,0.1900860071182251,0.19003768265247345,0.19014690816402435,0.005323886871337891
GramMMD_dinov2_vitb14_L3_g1.0e-06,54,0.1902056187391281,0.19014739990234375,0.1902749240398407,0.0021892786026000977
GramMMD_dinov2_vitb14_L3_g1.0e-06,55,0.1903408020734787,0.19027535617351532,0.19040551781654358,-0.0010503530502319336
GramMMD_dinov2_vitb14_L3_g1.0e-06,56,0.1904875785112381,0.1904071718454361,0.19057680666446686,0.0008887052536010742
GramMMD_dinov2_vitb14_L3_g1.0e-06,57,0.19063565135002136,0.19059473276138306,0.1906985640525818,0.002818584442138672
GramMMD_dinov2_vitb14_L3_g1.0e-06,58,0.19077996909618378,0.19070273637771606,0.19086122512817383,-0.00017011165618896484
GramMMD_dinov2_vitb14_L3_g1.0e-06,59,0.1909356415271759,0.19087351858615875,0.19101205468177795,-0.0029234886169433594
GramMMD_dinov2_vitb14_L3_g1.0e-06,60,0.19109320640563965,0.19101271033287048,0.19116544723510742,-0.00020003318786621094
GramMMD_dinov2_vitb14_L3_g1.0e-06,61,0.19121089577674866,0.19117245078086853,0.1912657916545868,0.004058241844177246
GramMMD_dinov2_vitb14_L3_g1.0e-06,62,0.1913292109966278,0.1912863552570343,0.19139152765274048,0.0025452375411987305
GramMMD_dinov2_vitb14_L3_g1.0e-06,63,0.19147203862667084,0.1913938671350479,0.191524475812912,-0.00031757354736328125
GramMMD_dinov2_vitb14_L3_g1.0e-06,64,0.1916065216064453,0.19153590500354767,0.19165503978729248,0.0019202232360839844
GramMMD_dinov2_vitb14_L3_g1.0e-06,65,0.1917031705379486,0.1916552484035492,0.19174662232398987,0.003742694854736328
GramMMD_dinov2_vitb14_L3_g1.0e-06,66,0.19180169701576233,0.19174924492835999,0.19185775518417358,-0.0008391141891479492
GramMMD_dinov2_vitb14_L3_g1.0e-06,67,0.19195018708705902,0.1918790638446808,0.19206275045871735,0.0017243623733520508
GramMMD_dinov2_vitb14_L3_g1.0e-06,68,0.19215819239616394,0.19206635653972626,0.19223666191101074,0.011428356170654297
GramMMD_dinov2_vitb14_L3_g1.0e-06,69,0.19232437014579773,0.19224584102630615,0.19242537021636963,-0.0005793571472167969
GramMMD_dinov2_vitb14_L3_g1.0e-06,70,0.1925085484981537,0.19245150685310364,0.19256475567817688,-0.0020890235900878906
GramMMD_dinov2_vitb14_L3_g1.0e-06,71,0.1926155984401703,0.19256916642189026,0.19270484149456024,-0.002721548080444336
GramMMD_dinov2_vitb14_L3_g1.0e-06,72,0.1927555501461029,0.19270679354667664,0.19281993806362152,0.0018864870071411133
GramMMD_dinov2_vitb14_L3_g1.0e-06,73,0.19288842380046844,0.19282227754592896,0.19297164678573608,-0.0008932352066040039
GramMMD_dinov2_vitb14_L3_g1.0e-06,74,0.1930348128080368,0.19297263026237488,0.19309762120246887,-0.00038826465606689453
GramMMD_dinov2_vitb14_L3_g1.0e-06,75,0.19316382706165314,0.19310012459754944,0.19322164356708527,0.0024487972259521484
GramMMD_dinov2_vitb14_L3_g1.0e-06,76,0.19331523776054382,0.193226620554924,0.19340449571609497,0.00034487247467041016
GramMMD_dinov2_vitb14_L3_g1.0e-06,77,0.19346389174461365,0.19341424107551575,0.19350574910640717,0.01347959041595459
GramMMD_dinov2_vitb14_L3_g1.0e-06,78,0.19362415373325348,0.19350580871105194,0.19370871782302856,0.0005630254745483398
