layer,layer_name,gamma,spearman_rho,pval
10,relu5_1,5.885315775191451e-08,-0.3244845360824743,0.0012580471050782482
10,relu5_1,5.99484250318941e-08,-0.3241047205642974,0.0012757097499335377
10,relu5_1,6.106407542232036e-08,-0.32365708084644607,0.0012968153988175489
10,relu5_1,6.220048825634717e-08,-0.3239962018448183,0.0012807974234995876
10,relu5_1,6.335804992658255e-08,-0.32353499728703206,0.0013026262541311648
10,relu5_1,6.453715401646702e-08,-0.3226532826912643,0.0013453004773955925
10,relu5_1,6.573820143409585e-08,-0.3218122626153012,0.0013871834905128495
10,relu5_1,6.696160054853215e-08,-0.3220428648941943,0.0013755832781077778
10,relu5_1,6.820776732865692e-08,-0.32198860553445474,0.0013783047927527024
10,relu5_1,6.94771254846024e-08,-0.321228974498101,0.0014169224328206083
10,relu5_1,7.077010661181889e-08,-0.31934346174715145,0.0015170540701709822
10,relu5_1,7.208715033782136e-08,-0.319519804666305,0.001507424531642325
10,relu5_1,7.342870447166758e-08,-0.31925637295480974,0.001521830253005803
10,relu5_1,7.479522515621828e-08,-0.3177563754747695,0.0016062614899037628
10,relu5_1,7.618717702323e-08,-0.3168882257189366,0.0016570438935068245
10,relu5_1,7.760503335133571e-08,-0.3166440586001086,0.0016715859747367967
10,relu5_1,7.90492762269642e-08,-0.3157487791644059,0.0017259005520270361
10,relu5_1,8.05203967082547e-08,-0.3137954422137819,0.0018499864736738292
10,relu5_1,8.201889499202212e-08,-0.31375474769397727,0.0018526552363262426
10,relu5_1,8.354528058382872e-08,-0.3134834508952795,0.0018705360997789467
10,relu5_1,8.510007247122247e-08,-0.3134834508952795,0.0018705360997789467
10,relu5_1,8.668379930019774e-08,-0.3133613673358655,0.0018786332560863312
10,relu5_1,8.829699955494083e-08,-0.3125474769397722,0.0019334287402495202
10,relu5_1,8.994022174092053e-08,-0.3113130765056973,0.002019293869906803
10,relu5_1,9.161402457138521e-08,-0.3107297883884971,0.0020610529279087683
10,relu5_1,9.331897715733239e-08,-0.3092240911557244,0.0021724762612326384
10,relu5_1,9.505565920101191e-08,-0.30918339663591976,0.0021755616987628305
10,relu5_1,9.682466119303114e-08,-0.30838411687683054,0.002236969283870919
10,relu5_1,9.86265846131283e-08,-0.307202930005426,0.002330581355180209
10,relu5_1,1.0046204213468132e-07,-0.3062398263700489,0.0024095061086001493
10,relu5_1,1.023316578330245e-07,-0.3045577862181227,0.0025531377439885847
10,relu5_1,1.0423606739764012e-07,-0.30423223005968536,0.002581811204579392
10,relu5_1,1.061759183482999e-07,-0.30396093326098755,0.0026059266981227304
10,relu5_1,1.0815187025522893e-07,-0.30324199674443847,0.002670815672173788
10,relu5_1,1.1016459496336569e-07,-0.3015599565925123,0.002828342182855819
10,relu5_1,1.1221477682079802e-07,-0.3001763429191536,0.002964123695929246
10,relu5_1,1.1430311291144787e-07,-0.3001356483993489,0.0029682043854652846
10,relu5_1,1.1643031329208756e-07,-0.30014921323928384,0.002966843595616128
10,relu5_1,1.1859710123376706e-07,-0.2968258274552361,0.0033174772182437825
10,relu5_1,1.208042134677329e-07,-0.29738198589256654,0.0032563290973906217
10,relu5_1,1.2305240043592615e-07,-0.2976804123711341,0.0032239361346645566
10,relu5_1,1.2534242654613995e-07,-0.29709712425393386,0.003287521491026688
10,relu5_1,1.2767507043192645e-07,-0.29578133478024965,0.003435103525710705
10,relu5_1,1.3005112521734099e-07,-0.2955642973412914,0.003460009009182888
10,relu5_1,1.3247139878661174e-07,-0.29540151926207275,0.003478794105857017
10,relu5_1,1.3493671405883065e-07,-0.2932311448724906,0.0037381351252525727
10,relu5_1,1.3744790926775367e-07,-0.293787303309821,0.003670081868109136
10,relu5_1,1.400058382468096e-07,-0.29287845903418347,0.003781873432982236
10,relu5_1,1.4261137071941298e-07,-0.2906402604449268,0.004070268616366965
10,relu5_1,1.4526539259467813e-07,-0.28910743353228435,0.004278947896324443
10,relu5_1,1.4796880626863963e-07,-0.28867335865436794,0.004339751951426649
10,relu5_1,1.5072253093107556e-07,-0.2870320130222464,0.004576693492177366
10,relu5_1,1.5352750287804213e-07,-0.2867742810634835,0.004614928369788407
10,relu5_1,1.563846758302248e-07,-0.28602821486706465,0.004727217581694348
10,relu5_1,1.592950212572123e-07,-0.28419696147585466,0.005013217423108155
10,relu5_1,1.6225952870780872e-07,-0.28476668475311995,0.004922632866235802
10,relu5_1,1.6527920614648973e-07,-0.28501085187194797,0.004884258874853046
10,relu5_1,1.6835508029612007e-07,-0.28389853499728707,0.005061255780940907
10,relu5_1,1.714881969870541e-07,-0.28389853499728707,0.005061255780940907
10,relu5_1,1.7467962151272458e-07,-0.2840884427563755,0.0050306387824309556
10,relu5_1,1.7793043899185772e-07,-0.2821351058057516,0.005353567391304524
10,relu5_1,1.8124175473742396e-07,-0.28274552360282157,0.005250727973397124
10,relu5_1,1.8461469463245456e-07,-0.2810634834508953,0.005538442824960761
10,relu5_1,1.8805040551285834e-07,-0.278784590341834,0.005950550537324097
10,relu5_1,1.915500555573528e-07,-0.2784725990233316,0.006009035750996252
10,relu5_1,1.9511483468466165e-07,-0.2767227346717309,0.006346601857332658
10,relu5_1,1.9874595495809857e-07,-0.27740097666847535,0.006213819493621395
10,relu5_1,2.0244465099768018e-07,-0.276953336950624,0.006301176642095403
10,relu5_1,2.0621218039991447e-07,-0.27696690179055894,0.006298513559604515
10,relu5_1,2.1004982416539152e-07,-0.2762750949538796,0.006435608661394554
10,relu5_1,2.1395888713434216e-07,-0.27369777536625073,0.006969891703334412
10,relu5_1,2.179406984302958e-07,-0.27183939229517096,0.007379094476965888
10,relu5_1,2.2199661191199526e-07,-0.270252306022789,0.007745197282318246
10,relu5_1,2.2612800663372794e-07,-0.2688551275094954,0.008080651193787829
10,relu5_1,2.3033628731421313e-07,-0.269018817889562,0.00804069937733385
10,relu5_1,2.3462288481422625e-07,-0.26790558871405323,0.008315871675650564
10,relu5_1,2.389892566231053e-07,-0.26833966359196965,0.00820760470763701
10,relu5_1,2.434368873543108e-07,-0.26874660879001633,0.008107233578139073
10,relu5_1,2.47967289250216e-07,-0.2666440586001086,0.008637690813999609
10,relu5_1,2.5258200269627846e-07,-0.2653825284861639,0.008970411998912738
10,relu5_1,2.572825967447932e-07,-0.264026044492675,0.009340691633734102
10,relu5_1,2.620706696483855e-07,-0.26115029842647863,0.010170326145643381
10,relu5_1,2.669478494034318e-07,-0.25992946283233864,0.010541607291578353
10,relu5_1,2.7191579430360187e-07,-0.25830168204015197,0.011055070858995212
10,relu5_1,2.769761935036891e-07,-0.2561584373304395,0.01176439093582419
10,relu5_1,2.8213076759394705e-07,-0.2539744981009225,0.012527716370817848
10,relu5_1,2.8738126918510695e-07,-0.2538252848616387,0.012581409048375269
10,relu5_1,2.927294835042813e-07,-0.2538524145415085,0.012571631859675497
10,relu5_1,2.9817722900196733e-07,-0.2526315789473685,0.013018214497358477
10,relu5_1,3.0372635797033114e-07,-0.2529435702658709,0.0129027941423993
10,relu5_1,3.0937875717301365e-07,-0.25132935431361914,0.013509725099680955
10,relu5_1,3.1513634848664826e-07,-0.24890124796527405,0.014469388607495073
10,relu5_1,3.2100108955431685e-07,-0.24819587628865986,0.014759032139449962
10,relu5_1,3.2697497445117677e-07,-0.24781606077048296,0.01491706649327041
10,relu5_1,3.3306003436245885e-07,-0.24514378730330988,0.01607098786753308
10,relu5_1,3.3925833827409916e-07,-0.2431633206728161,0.016975255368862744
10,relu5_1,3.455719936762143e-07,-0.24215952251763434,0.01745012766615045
10,relu5_1,3.520031472796675e-07,-0.24097938144329903,0.018023040577622388
10,relu5_1,3.585539857459817e-07,-0.24144058600108523,0.017797242512568867
10,relu5_1,3.6522673643081754e-07,-0.2410065111231688,0.018009690327722386
10,relu5_1,3.7202366814130657e-07,-0.24062669560499192,0.018197371421091683
10,relu5_1,3.7894709190746713e-07,-0.2387140531741726,0.0191682970359283
10,relu5_1,3.8599936176797634e-07,-0.23657080846446016,0.020308903938509124
10,relu5_1,3.9318287557057704e-07,-0.23686923494302772,0.020146674721134433
10,relu5_1,4.005000757873611e-07,-0.23644274431343337,0.020378864663335994
10,relu5_1,4.079534503452449e-07,-0.23440043407487796,0.021522833377252356
10,relu5_1,4.1554553347188797e-07,-0.23366793271839398,0.021946324195533315
10,relu5_1,4.232789065573544e-07,-0.2330032555615844,0.02233675584628527
10,relu5_1,4.3115619903182285e-07,-0.23328811720021708,0.022168706367064753
10,relu5_1,4.391800892596086e-07,-0.2312126966901791,0.023418218240605745
10,relu5_1,4.473533054498463e-07,-0.23091427021161154,0.02360274101619875
10,relu5_1,4.556786265841069e-07,-0.23149755832881178,0.023243233502081257
10,relu5_1,4.6415888336127725e-07,-0.23178241996744442,0.023069366908254715
10,relu5_1,4.7279695916003907e-07,-0.23005968529571355,0.02413802862646181
10,relu5_1,4.815957910192351e-07,-0.23141616928920244,0.02329311479873185
10,relu5_1,4.905583706365046e-07,-0.22936787845903422,0.024578909159366967
10,relu5_1,4.996877453854889e-07,-0.22957135105805757,0.024448531436956925
10,relu5_1,5.089870193519674e-07,-0.22980195333695067,0.024301483300894065
10,relu5_1,5.184593543892913e-07,-0.23016820401519267,0.024069486701849243
10,relu5_1,5.281079711934331e-07,-0.23029028757460668,0.02399257557938449
10,relu5_1,5.379361503980697e-07,-0.2290694519804667,0.024771201675591034
10,relu5_1,5.479472336900293e-07,-0.22920510037981556,0.024683637636858324
10,relu5_1,5.581446249454955e-07,-0.23010037981551823,0.02411230591815505
10,relu5_1,5.685317913873753e-07,-0.2288117200217038,0.02493830278670269
10,relu5_1,5.791122647641759e-07,-0.2275908844275638,0.025742943212605715
10,relu5_1,5.898896425508493e-07,-0.2268719479110147,0.026227043653798725
10,relu5_1,6.008675891719693e-07,-0.2268719479110147,0.026227043653798725
10,relu5_1,6.12049837247669e-07,-0.22620727075420516,0.026681473547239164
10,relu5_1,6.234401888627864e-07,-0.22265328269126428,0.029226393895549735
10,relu5_1,6.350425168595962e-07,-0.22230059685295717,0.029489796266502038
10,relu5_1,6.468607661546321e-07,-0.22284319045035272,0.029085388760203494
10,relu5_1,6.588989550799957e-07,-0.22141888225718942,0.030157105397821418
10,relu5_1,6.711611767496273e-07,-0.218176885512751,0.03272157250051984
10,relu5_1,6.836516004510239e-07,-0.21873304395008145,0.032269018965699996
10,relu5_1,6.963744730628223e-07,-0.2175529028757461,0.033235669235930826
10,relu5_1,7.09334120498799e-07,-0.2142023874118286,0.03611384856547925
10,relu5_1,7.225349491787222e-07,-0.21361909929462836,0.036635680196823985
10,relu5_1,7.359814475265756e-07,-0.21391752577319592,0.03636791235932184
10,relu5_1,7.496781874966877e-07,-0.2131985892566468,0.0370157927816749
10,relu5_1,7.636298261282241e-07,-0.21146228974498105,0.03862045641544705
10,relu5_1,7.778411071286482e-07,-0.21113673358654372,0.038927714603042236
10,relu5_1,7.923168624866261e-07,-0.21208627238198594,0.03803721153057406
10,relu5_1,8.070620141149491e-07,-0.2110553445469344,0.039004847575410076
10,relu5_1,8.220815755240541e-07,-0.20904774823657085,0.04094827450987535
10,relu5_1,8.373806535266489e-07,-0.20812533912099843,0.04186790135365859
10,relu5_1,8.529644499741017e-07,-0.2074199674443842,0.04258269491553465
10,relu5_1,8.688382635251193e-07,-0.20649755832881175,0.04353271845977483
10,relu5_1,8.850074914473439e-07,-0.203784590341834,0.04642950734735291
10,relu5_1,9.014776314524917e-07,-0.20282148670645692,0.047495520701569344
10,relu5_1,9.182542835656282e-07,-0.20006782419967448,0.05065562176325818
10,relu5_1,9.353431520292377e-07,-0.19949810092240916,0.05133061084994813
10,relu5_1,9.5275004724273e-07,-0.19806022788931094,0.05306714983832828
10,relu5_1,9.704808877380307e-07,-0.19694791101465006,0.05444339458208656
10,relu5_1,9.885417021919574e-07,-0.19568638090070542,0.056039572039617826
10,relu5_1,1.0069386314760271e-06,-0.19511665762344008,0.05677289100395944
10,relu5_1,1.0256779307444208e-06,-0.19578133478024964,0.055918110125572774
10,relu5_1,1.0447659715608053e-06,-0.19590341833966363,0.05576226189885592
10,relu5_1,1.0642092440647247e-06,-0.19382799782962565,0.05846059459568608
10,relu5_1,1.084014359178331e-06,-0.19495387954422141,0.056983847776570104
10,relu5_1,1.10418805085416e-06,-0.19720564297341295,0.05412192884228117
10,relu5_1,1.1247371783647508e-06,-0.19489962018448187,0.05705430912299954
10,relu5_1,1.1456687286348725e-06,-0.192444384156267,0.06031807309344418
10,relu5_1,1.1669898186171475e-06,-0.1908708627238199,0.06248870807190024
10,relu5_1,1.1887076977119033e-06,-0.1908437330439501,0.06252668295668044
10,relu5_1,1.2108297502320394e-06,-0.19116928920238746,0.062072221790459396
10,relu5_1,1.2333634979137747e-06,-0.19161692892023877,0.06145173229820453
10,relu5_1,1.2563166024741214e-06,-0.19201030927835055,0.06091063372683584
10,relu5_1,1.2796968682159416e-06,-0.19118285404232233,0.06205334442320268
10,relu5_1,1.303512244681509e-06,-0.19009766684753124,0.06357837274138019
10,relu5_1,1.327770829355429e-06,-0.19103364080303856,0.06226125272198821
10,relu5_1,1.352480870417874e-06,-0.19070808464460123,0.06271683916435003
10,relu5_1,1.377650769549055e-06,-0.1879679869777537,0.06665977991231406
10,relu5_1,1.4032890847858731e-06,-0.18884970157352146,0.0653696708502226
10,relu5_1,1.4294045334317611e-06,-0.18754747693977214,0.06728228776431737
10,relu5_1,1.4560059950206485e-06,-0.18673358654367883,0.06850051181982465
10,relu5_1,1.483102514336103e-06,-0.1857026587086273,0.07006913812887205
10,relu5_1,1.5107033044866557e-06,-0.1853092783505155,0.07067528543302866
10,relu5_1,1.5388177500383465e-06,-0.18526858383071085,0.07073823109433484
10,relu5_1,1.567455410205595e-06,-0.1867471513836137,0.06848006289532756
10,relu5_1,1.596626022101425e-06,-0.18606890938686926,0.06950857415355223
10,relu5_1,1.6263395040481906e-06,-0.1861502984264786,0.06938449773547112
10,relu5_1,1.6566059589499152e-06,-0.18429191535539885,0.07226254589531537
10,relu5_1,1.6874356777273756e-06,-0.1849294628323386,0.07126453925067823
10,relu5_1,1.7188391428171457e-06,-0.1849565925122084,0.07122231871539875
10,relu5_1,1.7508270317357268e-06,-0.1849565925122084,0.07122231871539875
10,relu5_1,1.7834102207100063e-06,-0.18579761258817148,0.06992345740104045
10,relu5_1,1.8165997883753285e-06,-0.1856755290287575,0.0701108061777677
10,relu5_1,1.850407019542302e-06,-0.18559413998914817,0.07023593037830778
10,relu5_1,1.8848434090337953e-06,-0.18399348887683128,0.07273355136151448
10,relu5_1,1.919920665593287e-06,-0.18522788931090617,0.07080122198454653
10,relu5_1,1.955650715865947e-06,-0.18670645686380904,0.06854142448399098
10,relu5_1,1.992045708453871e-06,-0.1880629408572979,0.06651986148461354
10,relu5_1,2.029118018046678e-06,-0.18682854042322306,0.06835747300366708
10,relu5_1,2.066880249629082e-06,-0.18635377102550194,0.06907508953480204
10,relu5_1,2.1053452427667084e-06,-0.18525501899077595,0.07075922303122592
10,relu5_1,2.144526075971665e-06,-0.18399348887683128,0.07273355136151448
10,relu5_1,2.1844360711494283e-06,-0.18423765599565928,0.07234799998633179
10,relu5_1,2.2250887981283694e-06,-0.18380358111774284,0.07303456715515053
10,relu5_1,2.266498079273693e-06,-0.18414270211611505,0.07249774052459453
10,relu5_1,2.308677994187172e-06,-0.18332881172002174,0.07379149579234241
10,relu5_1,2.351642884494346e-06,-0.18206728160607707,0.07583345718062878
10,relu5_1,2.3954073587208794e-06,-0.18220293000542598,0.07561173809749994
10,relu5_1,2.43998629725955e-06,-0.18357297883884974,0.07340143378914755
10,relu5_1,2.4853948574297983e-06,-0.18465816603364085,0.07168785571828008
10,relu5_1,2.531648478631358e-06,-0.1850515463917526,0.07107470568689514
10,relu5_1,2.5787628875937984e-06,-0.1837086272381986,0.0731854507093462
10,relu5_1,2.6267541037238384e-06,-0.18233857840477485,0.07539053986438056
10,relu5_1,2.6756384445520452e-06,-0.18102278893109064,0.07755822778224615
10,relu5_1,2.725432531281028e-06,-0.1815789473684211,0.07663597104676692
10,relu5_1,2.776153294436804e-06,-0.1821486706456864,0.0757003631833571
10,relu5_1,2.827817979625338e-06,-0.18239283776451443,0.07530220622756419
10,relu5_1,2.880444153396298e-06,-0.18149755832881176,0.0767703833057696
10,relu5_1,2.934049709215787e-06,-0.1841291372761802,0.07251915239408172
10,relu5_1,2.9886528735503824e-06,-0.18441399891481283,0.07207057150899843
10,relu5_1,3.0442722120643057e-06,-0.18579761258817148,0.06992345740104045
10,relu5_1,3.1009266359319234e-06,-0.18475311991318505,0.07153946497172337
10,relu5_1,3.158635408267819e-06,-0.18328811720021707,0.07385666794738235
10,relu5_1,3.2174181506763714e-06,-0.18122626153011398,0.07721979032234844
10,relu5_1,3.277294849923382e-06,-0.18317959848073798,0.074030686741389
10,relu5_1,3.3382858647317643e-06,-0.18102278893109064,0.07755822778224615
10,relu5_1,3.4004119327037024e-06,-0.18201302224633753,0.07592229083345708
10,relu5_1,3.4636941773717343e-06,-0.18050732501356487,0.07842092491622907
10,relu5_1,3.5281541153808832e-06,-0.17944926749864354,0.0802157948318929
10,relu5_1,3.5938136638046257e-06,-0.17653282691264247,0.08533359425195519
10,relu5_1,3.660695147596906e-06,-0.177930005425936,0.08285031063224431
10,relu5_1,3.72882130718283e-06,-0.17832338578404777,0.08216162942363875
10,relu5_1,3.7982153061907363e-06,-0.17681768855127514,0.08482254651332134
10,relu5_1,3.868900739327975e-06,-0.1756239826370049,0.08698046889916498
10,relu5_1,3.9409016404034476e-06,-0.1733450895279436,0.09122104585076198
10,relu5_1,4.014242490499326e-06,-0.17125610417797074,0.09525037169163485
10,relu5_1,4.088948226294856e-06,-0.1696011937059143,0.09854094157500892
10,relu5_1,4.1650442485451855e-06,-0.1695062398263701,0.0987324204164206
10,relu5_1,4.242556430717777e-06,-0.1675393380358112,0.10276487207818147
10,relu5_1,4.321511127789762e-06,-0.16583016820401522,0.10637259494508004
10,relu5_1,4.401935185208879e-06,-0.16459576776994034,0.10903905551693026
10,relu5_1,4.483855948021182e-06,-0.1661285946825828,0.10573565449514336
10,relu5_1,4.567301270168747e-06,-0.16581660336408033,0.10640161773864905
10,relu5_1,4.652299523960189e-06,-0.16762072707542056,0.10259549456891812
10,relu5_1,4.738879609717651e-06,-0.1676749864351601,0.1024826976797597
10,relu5_1,4.827070965603188e-06,-0.16591155724362455,0.10619858784099731
10,relu5_1,4.916903577628021e-06,-0.16721378187737387,0.10344457143134662
10,relu5_1,5.008407989848212e-06,-0.17147314161692895,0.09482532153195962
10,relu5_1,5.101615314749834e-06,-0.17155453065653828,0.09466631378274211
10,relu5_1,5.1965572438276574e-06,-0.17377916440586005,0.09040095142405692
10,relu5_1,5.293266058360567e-06,-0.17179869777536627,0.09419055170628361
10,relu5_1,5.391774640387494e-06,-0.17398263700488337,0.09001854673558726
10,relu5_1,5.492116483887789e-06,-0.17702116115029845,0.08445900595567338
10,relu5_1,5.594325706169378e-06,-0.17451166576234403,0.08903028828843514
10,relu5_1,5.698437059469136e-06,-0.17387411828540428,0.09022233617231804
10,relu5_1,5.804485942768984e-06,-0.17316874660879006,0.0915558855775642
10,relu5_1,5.912508413831869e-06,-0.17390124796527404,0.09017135459964767
10,relu5_1,6.022541201461928e-06,-0.17740097666847535,0.08378371657994263
10,relu5_1,6.134621717992506e-06,-0.17692620727075423,0.08462850354884312
10,relu5_1,6.248788072006888e-06,-0.17476939772110692,0.08855195458728049
10,relu5_1,6.365079081295578e-06,-0.17391481280520893,0.09014587236869372
10,relu5_1,6.483534286054714e-06,-0.1734807379272925,0.09096413659127091
10,relu5_1,6.604193962330305e-06,-0.1750271296798698,0.08807566119732249
10,relu5_1,6.727099135712336e-06,-0.17717037438958225,0.08419319876009447
10,relu5_1,6.852291595284057e-06,-0.1751492132392838,0.08785075907988706
10,relu5_1,6.979813907830667e-06,-0.17676342919153556,0.08491970069016136
10,relu5_1,7.109709432312424e-06,-0.17597666847531201,0.08633841118119291
10,relu5_1,7.242022334607315e-06,-0.17948996201844822,0.08014615936857401
10,relu5_1,7.376797602527731e-06,-0.1796256104177971,0.0799143901237575
10,relu5_1,7.514081061116962e-06,-0.17429462832338583,0.08943468218590926
10,relu5_1,7.653919388230155e-06,-0.17476939772110692,0.08855195458728049
10,relu5_1,7.796360130405221e-06,-0.17213781877373852,0.093532902359641
10,relu5_1,7.94145171902934e-06,-0.17048290830168208,0.09677682627959916
10,relu5_1,8.089243486805938e-06,-0.17198860553445472,0.0938218201497007
10,relu5_1,8.239785684528512e-06,-0.17084915897992406,0.09605138637434707
10,relu5_1,8.393129498166374e-06,-0.16756646771568098,0.10270838860996198
10,relu5_1,8.549327066268366e-06,-0.16696961475854588,0.1039566494824295
10,relu5_1,8.708431497690725e-06,-0.17055073250135652,0.09664216125167381
10,relu5_1,8.870496889654403e-06,-0.16957406402604452,0.09859562002051352
10,relu5_1,9.035578346138921e-06,-0.16899077590884432,0.09977698162891657
10,relu5_1,9.20373199661823e-06,-0.1706863809007054,0.0963732736684617
10,relu5_1,9.37501501514529e-06,-0.1694791101465003,0.09878718230430059
10,relu5_1,9.549485639791967e-06,-0.16904503526858386,0.09966662109711709
10,relu5_1,9.727203192450538e-06,-0.1685160065111232,0.10074673158250519
10,relu5_1,9.908228099003787e-06,-0.16762072707542056,0.10259549456891812
10,relu5_1,1.0092621909870484e-05,-0.16372761801410746,0.11094531507808987
10,relu5_1,1.0280447320933097e-05,-0.1646500271296799,0.10892076589063754
10,relu5_1,1.0471768194855202e-05,-0.16060770482908304,0.1180102303238587
10,relu5_1,1.0666649582795388e-05,-0.16134020618556705,0.11632110072845499
10,relu5_1,1.0865157746525373e-05,-0.15864080303852418,0.12263955233105862
10,relu5_1,1.1067360180959745e-05,-0.16002441671188283,0.11936876836746721
10,relu5_1,1.1273325637104872e-05,-0.16045849158979927,0.11835662194401692
10,relu5_1,1.148312414543511e-05,-0.16337493217580035,0.1117270875990589
10,relu5_1,1.1696827039703846e-05,-0.16375474769397724,0.11088535518401182
10,relu5_1,1.1914506981197747e-05,-0.16618285404232233,0.10562016761478121
10,relu5_1,1.2136237983442418e-05,-0.16119099294628328,0.11666365797509846
10,relu5_1,1.2362095437367691e-05,-0.16242539338035814,0.11385311868490187
10,relu5_1,1.259215613694151e-05,-0.16254747693977215,0.1135780289385641
10,relu5_1,1.28264983052806e-05,-0.1618827997829626,0.11508198965149073
10,relu5_1,1.3065201621247199e-05,-0.1615029842647857,0.11594828929160782
10,relu5_1,1.330834724654076e-05,-0.16577590884427568,0.10648872317991666
10,relu5_1,1.355601785329369e-05,-0.16785132935431366,0.10211677813622942
10,relu5_1,1.3808297652180924e-05,-0.166101465002713,0.10579343488185995
10,relu5_1,1.4065272421052364e-05,-0.16626424308193166,0.10544712193310361
10,relu5_1,1.4327029534098295e-05,-0.16500271296798702,0.10815431592825062
10,relu5_1,1.4593657991557576e-05,-0.16378187737384703,0.11082542046675682
10,relu5_1,1.4865248449978572e-05,-0.16435160065111235,0.10957259630884875
10,relu5_1,1.514189325304352e-05,-0.16203201302224637,0.11474303139299794
10,relu5_1,1.5423686462966275e-05,-0.16189636462289747,0.11505114327922034
10,relu5_1,1.5710723892474488e-05,-0.1605670103092784,0.11810462306596957
10,relu5_1,1.6003103137387017e-05,-0.15686380900705374,0.12694079806689754
10,relu5_1,1.630092360979741e-05,-0.15830168204015196,0.12345163079563223
10,relu5_1,1.6604286571875295e-05,-0.15689093868692353,0.1268742730596155
10,relu5_1,1.691329517029647e-05,-0.15767769940314708,0.12495663956346238
10,relu5_1,1.7228054471313922e-05,-0.15817959848073795,0.12374498806044901
10,relu5_1,1.754867149648152e-05,-0.15796256104177975,0.124267833538784
10,relu5_1,1.7875255259042355e-05,-0.15870862723819862,0.12247763052962136
10,relu5_1,1.8207916800994626e-05,-0.15892566467715685,0.12196058516360529
10,relu5_1,1.8546769230846977e-05,-0.15855941399891485,0.12283407564950768
10,relu5_1,1.8891927762076646e-05,-0.15869506239826373,0.12251000173386017
10,relu5_1,1.924350975230332e-05,-0.16134020618556705,0.11632110072845499
10,relu5_1,1.9601634743191856e-05,-0.15914270211611506,0.12144522033546477
10,relu5_1,1.9966424501097934e-05,-0.16230330982094415,0.11412872436226089
10,relu5_1,2.03380030584698e-05,-0.16351058057514925,0.11142590133681352
10,relu5_1,2.071649675602067e-05,-0.16246608790016281,0.11376136480467357
10,relu5_1,2.1102034285685967e-05,-0.16425664677156812,0.10978063191324224
10,relu5_1,2.1494746734379807e-05,-0.16509766684753124,0.10794868333575038
10,relu5_1,2.189476762856621e-05,-0.16692892023874123,0.10404218815676398
10,relu5_1,2.2302232979659363e-05,-0.16599294628323388,0.10602480288484216
10,relu5_1,2.2717281330269027e-05,-0.16593868692349434,0.10614063484750427
10,relu5_1,2.314005380130654e-05,-0.1648941942485079,0.10838969799875321
10,relu5_1,2.3570694139967276e-05,-0.16833966359196964,0.10110880083616106
10,relu5_1,2.4009348768606518e-05,-0.16794628323385788,0.10192016874852095
10,relu5_1,2.445616683452444e-05,-0.1692620727075421,0.09922613671862107
10,relu5_1,2.491130026067791e-05,-0.16881443298969076,0.100136315764804
10,relu5_1,2.5374903797335716e-05,-0.17018448182311452,0.09737110750963446
10,relu5_1,2.584713507469564e-05,-0.16832609875203475,0.10113669450658297
10,relu5_1,2.63281546564802e-05,-0.16890938686923498,0.09994270221036515
10,relu5_1,2.6818126094530128e-05,-0.16843461747151386,0.10091371394491917
10,relu5_1,2.731721598441379e-05,-0.16840748779164408,0.10096942292143649
10,relu5_1,2.782559402207126e-05,-0.16736299511665767,0.10313260738251287
10,relu5_1,2.8343433061513092e-05,-0.1642837764514379,0.10972116185266623
10,relu5_1,2.8870909173592348e-05,-0.16125881714595772,0.11650785361324455
10,relu5_1,2.9408201705870607e-05,-0.16299511665762348,0.11257377158740603
10,relu5_1,2.9955493343598162e-05,-0.16226261530113947,0.11422070766912386
10,relu5_1,3.051297017182871e-05,-0.16132664134563215,0.11635221012850405
10,relu5_1,3.1080821738690636e-05,-0.16281877373846992,0.11296856273854824
10,relu5_1,3.165924111983521e-05,-0.16155724362452525,0.11582422436248019
10,relu5_1,3.224842498408439e-05,-0.16201844818231148,0.11477381380644372
10,relu5_1,3.284857366030047e-05,-0.16283233857840482,0.11293815612616612
10,relu5_1,3.345989120549975e-05,-0.1601736299511666,0.11902009308250612
10,relu5_1,3.408258547423452e-05,-0.16119099294628328,0.11666365797509846
10,relu5_1,3.4716868189265594e-05,-0.16142159522517638,0.11613457934263172
10,relu5_1,3.536295501355039e-05,-0.1593597395550733,0.12093153298544963
10,relu5_1,3.602106562357074e-05,-0.15645686380900709,0.12794188146382424
10,relu5_1,3.669142378402494e-05,-0.15276722734671733,0.13729591492729618
10,relu5_1,3.7374257423910643e-05,-0.15255018990775912,0.13786189690492592
10,relu5_1,3.806979871402284e-05,-0.15250949538795444,0.13796821524848651
10,relu5_1,3.877828414589453e-05,-0.15250949538795444,0.13796821524848651
10,relu5_1,3.949995461220647e-05,-0.15253662506782423,0.13789732944624297
10,relu5_1,4.023505548869293e-05,-0.1537710255018991,0.13470116096518986
10,relu5_1,4.098383671757261e-05,-0.15476125881714597,0.13217818268608714
10,relu5_1,4.174655289253135e-05,-0.15476125881714597,0.13217818268608714
10,relu5_1,4.252346334528678e-05,-0.15564297341291375,0.12996215539537737
10,relu5_1,4.331483223376403e-05,-0.1558193163320673,0.12952237487060245
10,relu5_1,4.41209286319119e-05,-0.1561991318502442,0.12857901811059722
10,relu5_1,4.494202662119142e-05,-0.15663320672816064,0.12750733957126242
10,relu5_1,4.577840538376616e-05,-0.15822029300054263,0.12364714288245242
10,relu5_1,4.6630349297427265e-05,-0.1582474226804124,0.12358194578154602
